262,-0.0278014,-0.485557,0.0004027
264,-0.026533,-0.464033,0.000311765
266,-0.0252909,-0.442955,0.000225981
268,-0.0240761,-0.422308,0.000145248
270,-0.0228879,-0.402116,6.96E-05
272,-0.0217277,-0.382361,-1.21E-06
274.001,-0.0205943,-0.363071,-6.71E-05
276.001,-0.0194895,-0.344221,-0.000128092
278.001,-0.0184119,-0.325848,-0.000184349
280.001,-0.0173635,-0.307918,-0.000235927
282.001,-0.0163426,-0.290476,-0.000282872
284.001,-0.0153515,-0.27348,-0.000325279
286.001,-0.014388,-0.256984,-0.000363209
288.001,-0.0134552,-0.240936,-0.000396749
290.001,-0.01255,-0.225402,-0.00042598
292.001,-0.0116763,-0.210314,-0.000450976
294.001,-0.0108303,-0.195756,-0.000471839
296.001,-0.0100167,-0.181642,-0.000488631
298.001,-0.00923053,-0.168076,-0.000501471
300.001,-0.00847789,-0.154947,-0.000510417
302.001,-0.00775237,-0.142387,-0.000515589
304.001,-0.00706151,-0.130255,-0.000517065
306.001,-0.00639725,-0.118714,-0.000514926
308.001,-0.00576896,-0.107588,-0.000509328
310.001,-0.00516648,-0.0970797,-0.00050023
312.001,-0.00460142,-0.0869672,-0.000487982
314.001,-0.00406114,-0.0775012,-0.000472262
316.001,-0.00355978,-0.0684085,-0.000453828
318.001,-0.003082,-0.0599912,-0.000431803
320.001,-0.00264457,-0.0519236,-0.000407726
322.001,-0.00222959,-0.0445572,-0.000379705
324.001,-0.00185614,-0.0375231,-0.000350677
326.001,-0.00150462,-0.0312079,-0.000317083
328.001,-0.0011953,-0.0252283,-0.000284088
330.001,-0.000909061,-0.0199731,-0.000245813
332.002,-0.000665233,-0.0150998,-0.000210353
334.002,-0.00044868,-0.0109494,-0.000169474
336.002,-0.000275017,-0.00729013,-0.000133748
338.002,-0.000136626,-0.00436621,-9.41E-05
340.002,-4.35E-05,-0.00210063,-6.09E-05
342.002,3.83E-06,-0.00063059,-2.76E-05
344.002,-2.06E-34,-1.09E-34,-1.23E-35
346.002,-2.06E-34,7.88E-34,3.81E-34
