27.3983,0.00163495,-0.101683,0.00295951
27.5982,0.00128822,-0.0870379,0.00239655
27.7982,0.000993932,-0.0734934,0.00191111
27.9982,0.000747928,-0.0610596,0.00149771
28.1982,0.000546003,-0.0497466,0.00115069
28.3981,0.000383914,-0.0395643,0.000864229
28.5981,0.000257381,-0.0305228,0.000632348
28.7981,0.00016209,-0.0226319,0.0004489
28.998,9.37E-05,-0.0159016,0.000307572
29.198,4.78E-05,-0.0103416,0.000201885
29.398,1.99E-05,-0.00596179,0.000125189
29.598,5.70E-06,-0.0027718,7.07E-05
29.7979,5.66E-07,-0.00078133,3.13E-05
29.9979,-5.98E-40,0,1.67E-40
